# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	10980099	10981309	+	XP_002868006.1		XM_002867960.1	hypothetical protein		9304078	ARALYDRAFT_493043	702	233	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	11023720	11025918	-	XM_002870022.1		XP_002870068.1	hypothetical protein		9306139	ARALYDRAFT_354931	1704	1704	partial
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	11023720	11025918	-	XP_002870068.1		XM_002870022.1	hypothetical protein		9306139	ARALYDRAFT_354931	1704	567	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	11425618	11427866	-	XM_002870053.1		XP_002870099.1	hypothetical protein		9304128	ARALYDRAFT_493124	1527	1527	
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	11425863	11427703	-	XP_002870099.1		XM_002870053.1	hypothetical protein		9304128	ARALYDRAFT_493124	1119	372	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	11604951	11607363	+	XM_002868032.1		XP_002868078.1	atmap70-5		9304150	ARALYDRAFT_914997	1573	1573	
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	11604971	11607343	+	XP_002868078.1		XM_002868032.1	atmap70-5		9304150	ARALYDRAFT_914997	1533	510	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	11717600	11722784	-	XM_002870080.1		XP_002870126.1	hypothetical protein		9304165	ARALYDRAFT_493178	2219	2219	
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	11718718	11722779	-	XP_002870126.1		XM_002870080.1	hypothetical protein		9304165	ARALYDRAFT_493178	2049	682	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	12295818	12300724	+	XM_002868107.1		XP_002868153.1	predicted protein		9306246	ARALYDRAFT_658567	2469	2469	partial
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	12295818	12300724	+	XP_002868153.1		XM_002868107.1	hypothetical protein		9306246	ARALYDRAFT_658567	2469	822	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	12510360	12513161	+	XM_002868124.1		XP_002868170.1	predicted protein		9304242	ARALYDRAFT_658598	2142	2142	partial
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	12510360	12513161	+	XP_002868170.1		XM_002868124.1	hypothetical protein		9304242	ARALYDRAFT_658598	2142	713	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	12832458	12835890	-	XM_002870184.1		XP_002870230.1	hypothetical protein		9304269	ARALYDRAFT_493326	2542	2542	
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	12832761	12835805	-	XP_002870230.1		XM_002870184.1	hypothetical protein		9304269	ARALYDRAFT_493326	2154	717	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	13675551	13677253	-	XM_002870241.1		XP_002870287.1	IQ-domain 19	IQD19	9306358	ARALYDRAFT_493422	1310	1310	
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	13675759	13677174	-	XP_002870287.1		XM_002870241.1	IQ-domain 19	IQD19	9306358	ARALYDRAFT_493422	1152	383	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	17815710	17818613	-	XM_002870358.1		XP_002870404.1	phosphate/phosphoenolpyruvate translocator precursor		9306475	ARALYDRAFT_493573	1610	1610	
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	17816037	17818551	-	XP_002870404.1		XM_002870358.1	phosphate/phosphoenolpyruvate translocator precursor		9306475	ARALYDRAFT_493573	1221	406	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	17996743	17997278	+	XM_002868359.1		XP_002868405.1	hypothetical protein		9304477	ARALYDRAFT_493584	521	521	
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	17996748	17997233	+	XP_002868405.1		XM_002868359.1	hypothetical protein		9304477	ARALYDRAFT_493584	486	161	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	18130413	18132267	-	XM_002870377.1		XP_002870423.1	NADH dehydrogenase ND2		9304485	ARALYDRAFT_493597	1170	1170	partial
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	18130413	18132267	-	XP_002870423.1		XM_002870377.1	NADH dehydrogenase ND2		9304485	ARALYDRAFT_493597	1170	389	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	18186510	18189341	-	XM_002870382.1		XP_002870428.1	hypothetical protein		9304488	ARALYDRAFT_493603	2832	2832	
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	18186639	18189257	-	XP_002870428.1		XM_002870382.1	hypothetical protein		9304488	ARALYDRAFT_493603	2619	872	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	18234932	18238450	+	XM_002868372.1		XP_002868418.1	hypothetical protein		9306503	ARALYDRAFT_915669	1382	1382	
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	18234953	18238430	+	XP_002868418.1		XM_002868372.1	hypothetical protein		9306503	ARALYDRAFT_915669	1341	446	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	18414047	18415882	+	XM_002868380.1		XP_002868426.1	hypothetical protein		9306507	ARALYDRAFT_355547	1341	1341	partial
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	18414047	18415882	+	XP_002868426.1		XM_002868380.1	hypothetical protein		9306507	ARALYDRAFT_355547	1341	446	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	18515743	18519717	-	XM_002870395.1		XP_002870441.1	hypothetical protein		9304504	ARALYDRAFT_493628	1954	1954	
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	18515889	18519560	-	XP_002870441.1		XM_002870395.1	hypothetical protein		9304504	ARALYDRAFT_493628	1701	566	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	19340526	19343122	+	XM_002868415.1		XP_002868461.1	hypothetical protein		9306546	ARALYDRAFT_493662	1933	1933	
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	19340989	19342891	+	XP_002868461.1		XM_002868415.1	hypothetical protein		9306546	ARALYDRAFT_493662	1344	447	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	20368267	20369120	+	XM_002868476.1		XP_002868522.1	hypothetical protein		9306608	ARALYDRAFT_330283	291	291	partial
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	20368267	20369120	+	XP_002868522.1		XM_002868476.1	hypothetical protein		9306608	ARALYDRAFT_330283	291	96	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	21108620	21110327	+	XM_002868519.1		XP_002868565.1	hypothetical protein		9304637	ARALYDRAFT_493780	969	969	
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	21108701	21110264	+	XP_002868565.1		XM_002868519.1	hypothetical protein		9304637	ARALYDRAFT_493780	840	279	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	21211045	21213737	-	XM_002870564.1		XP_002870610.1	predicted protein		9304644	ARALYDRAFT_659400	1209	1209	partial
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	21211045	21213737	-	XP_002870610.1		XM_002870564.1	hypothetical protein		9304644	ARALYDRAFT_659400	1209	402	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	21815246	21817000	+	XM_002868573.1		XP_002868619.1	hypothetical protein		9306730	ARALYDRAFT_916116	1755	1755	
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	21815274	21816977	+	XP_002868619.1		XM_002868573.1	hypothetical protein		9306730	ARALYDRAFT_916116	1704	567	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	22068487	22070470	-	XM_002870642.1		XP_002870688.1	succinate dehydrogenase 2-2	SDH2-2	9304714	ARALYDRAFT_493917	1029	1029	
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	22068625	22070422	-	XP_002870688.1		XM_002870642.1	succinate dehydrogenase 2-2	SDH2-2	9304714	ARALYDRAFT_493917	843	280	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	23215367	23217061	-	XM_002870735.1		XP_002870781.1	hypothetical protein		9304793	ARALYDRAFT_330553	1239	1239	partial
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	23215367	23217061	-	XP_002870781.1		XM_002870735.1	hypothetical protein		9304793	ARALYDRAFT_330553	1239	412	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	23640887	23643284	+	XM_002868708.1		XP_002868754.1	hypothetical protein		9306898	ARALYDRAFT_494098	1207	1207	
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	23640973	23643117	+	XP_002868754.1		XM_002868708.1	hypothetical protein		9306898	ARALYDRAFT_494098	954	317	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	23933306	23936371	-	XM_002870793.1		XP_002870839.1	hypothetical protein		9306909	ARALYDRAFT_494129	1382	1382	
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302549.1	23933518	23936299	-	XP_002870839.1		XM_002870793.1	hypothetical protein		9306909	ARALYDRAFT_494129	1134	377	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	2503728	2505846	+	XM_002863478.1		XP_002863524.1	hypothetical protein		9301354	ARALYDRAFT_917019	1432	1432	
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	2503751	2505826	+	XP_002863524.1		XM_002863478.1	hypothetical protein		9301354	ARALYDRAFT_917019	1389	462	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	2613604	2616512	+	XM_002863484.1		XP_002863530.1	hypothetical protein		9301361	ARALYDRAFT_917032	2036	2036	
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	2613625	2616492	+	XP_002863530.1		XM_002863484.1	hypothetical protein		9301361	ARALYDRAFT_917032	1995	664	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	3012959	3016799	+	XM_002863503.1		XP_002863549.1	predicted protein		9301405	ARALYDRAFT_683639	3762	3762	partial
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	3012959	3016799	+	XP_002863549.1		XM_002863503.1	hypothetical protein		9301405	ARALYDRAFT_683639	3762	1253	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	3119668	3121146	+	XM_002863512.1		XP_002863558.1	chloroplast elongation factor tub		9301419	ARALYDRAFT_917130	1479	1479	
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	3119690	3121126	+	XP_002863558.1		XM_002863512.1	chloroplast elongation factor tub		9301419	ARALYDRAFT_917130	1437	478	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	3592860	3594879	-	XM_002865330.1		XP_002865376.1	pentatricopeptide repeat-containing protein		9301450	ARALYDRAFT_917195	2020	2020	
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	3592883	3594859	-	XP_002865376.1		XM_002865330.1	pentatricopeptide repeat-containing protein		9301450	ARALYDRAFT_917195	1977	658	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	6418459	6421745	-	XM_002865468.1		XP_002865514.1	hypothetical protein		9299854	ARALYDRAFT_494787	2554	2554	
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	6418552	6421645	-	XP_002865514.1		XM_002865468.1	hypothetical protein		9299854	ARALYDRAFT_494787	2403	800	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	6720713	6727549	-	XM_002865492.1		XP_002865538.1	predicted protein		9301612	ARALYDRAFT_684063	1893	1893	partial
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	6720713	6727549	-	XP_002865538.1		XM_002865492.1	hypothetical protein		9301612	ARALYDRAFT_684063	1893	630	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	12538272	12539835	-	XM_002865656.1		XP_002865702.1	predicted protein		9300031	ARALYDRAFT_684387	789	789	partial
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	12538272	12539835	-	XP_002865702.1		XM_002865656.1	hypothetical protein		9300031	ARALYDRAFT_684387	789	262	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	12913159	12915884	-	XM_002865677.1		XP_002865723.1	hypothetical protein		9300054	ARALYDRAFT_494988	2140	2140	
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	12913279	12915840	-	XP_002865723.1		XM_002865677.1	hypothetical protein		9300054	ARALYDRAFT_494988	1986	661	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	13677308	13678260	+	XM_002863988.1		XP_002864034.1	hypothetical protein		9300110	ARALYDRAFT_918012	520	520	
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	13677328	13678240	+	XP_002864034.1		XM_002863988.1	hypothetical protein		9300110	ARALYDRAFT_918012	480	159	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	13795733	13797040	+	XM_002864000.1		XP_002864046.1	protein-L-isoaspartate methyltransferase 2	PIMT2	9301854	ARALYDRAFT_495082	996	996	partial
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	13795824	13796926	+	XP_002864046.1		XM_002864000.1	protein-L-isoaspartate methyltransferase 2	PIMT2	9301854	ARALYDRAFT_495082	823	274	partial
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	14314900	14320164	-	XM_002865793.1		XP_002865839.1	hypothetical protein		9300170	ARALYDRAFT_495172	3038	3038	
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	14315048	14319835	-	XP_002865839.1		XM_002865793.1	hypothetical protein		9300170	ARALYDRAFT_495172	2721	906	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	14331604	14336087	+	XM_002864048.1		XP_002864094.1	hypothetical protein		9301915	ARALYDRAFT_495173	3097	3097	
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	14331777	14335961	+	XP_002864094.1		XM_002864048.1	hypothetical protein		9301915	ARALYDRAFT_495173	2841	946	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	14545165	14548712	+	XM_002864067.1		XP_002864113.1	hypothetical protein		9300189	ARALYDRAFT_495218	1645	1645	
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	14546424	14548447	+	XP_002864113.1		XM_002864067.1	hypothetical protein		9300189	ARALYDRAFT_495218	1158	385	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	14769309	14771338	+	XM_002864089.1		XP_002864135.1	hypothetical protein		9300211	ARALYDRAFT_495249	1010	1010	
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	14769504	14771249	+	XP_002864135.1		XM_002864089.1	hypothetical protein		9300211	ARALYDRAFT_495249	726	241	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	15084293	15085508	-	XM_002865863.1		XP_002865909.1	hypothetical protein		9300243	ARALYDRAFT_495305	749	749	
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	15084529	15085396	-	XP_002865909.1		XM_002865863.1	hypothetical protein		9300243	ARALYDRAFT_495305	414	137	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	15387470	15388470	+	XM_002864157.1		XP_002864203.1	hypothetical protein		9302017	ARALYDRAFT_918349	559	559	
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	15387496	15388450	+	XP_002864203.1		XM_002864157.1	hypothetical protein		9302017	ARALYDRAFT_918349	513	170	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	15403400	15411037	-	XM_002865899.1		XP_002865945.1	hypothetical protein		9302019	ARALYDRAFT_918356	3232	3232	
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	15403420	15411017	-	XP_002865945.1		XM_002865899.1	hypothetical protein		9302019	ARALYDRAFT_918356	3192	1063	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	15427815	15435344	-	XM_002865902.1		XP_002865948.1	hypothetical protein		9302022	ARALYDRAFT_918363	2560	2560	
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	15427835	15435324	-	XP_002865948.1		XM_002865902.1	hypothetical protein		9302022	ARALYDRAFT_918363	2520	839	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	16211979	16213362	-	XM_002865965.1		XP_002866011.1	glycosyltransferase family protein		9300373	ARALYDRAFT_918509	1384	1384	
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	16211999	16213342	-	XP_002866011.1		XM_002865965.1	glycosyltransferase family protein		9300373	ARALYDRAFT_918509	1344	447	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	16216877	16218257	-	XM_002865967.1		XP_002866013.1	glycosyltransferase family protein		9302087	ARALYDRAFT_918511	1381	1381	
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	16216897	16218237	-	XP_002866013.1		XM_002865967.1	glycosyltransferase family protein		9302087	ARALYDRAFT_918511	1341	446	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	16574600	16577033	-	XM_002866000.1		XP_002866046.1	hypothetical protein		9300414	ARALYDRAFT_918581	1967	1967	
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	16574704	16577009	-	XP_002866046.1		XM_002866000.1	hypothetical protein		9300414	ARALYDRAFT_918581	1839	612	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	17054852	17058810	+	XM_002864349.1		XP_002864395.1	glycerophosphoryl diester phosphodiesterase family protein		9302171	ARALYDRAFT_495631	2559	2559	
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	17054918	17058567	+	XP_002864395.1		XM_002864349.1	glycerophosphoryl diester phosphodiesterase family protein		9302171	ARALYDRAFT_495631	2274	757	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	17103546	17104243	-	XM_002866058.1		XP_002866104.1	hypothetical protein		9300475	ARALYDRAFT_331885	426	426	partial
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	17103546	17104243	-	XP_002866104.1		XM_002866058.1	hypothetical protein		9300475	ARALYDRAFT_331885	426	141	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	17572136	17574441	+	XM_002864411.1		XP_002864457.1	predicted protein		9300533	ARALYDRAFT_685275	1737	1737	partial
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	17572136	17574441	+	XP_002864457.1		XM_002864411.1	hypothetical protein		9300533	ARALYDRAFT_685275	1737	578	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	17833049	17834357	-	XM_002866131.1		XP_002866177.1	hypothetical protein		9302251	ARALYDRAFT_357916	705	705	partial
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	17833049	17834357	-	XP_002866177.1		XM_002866131.1	hypothetical protein		9302251	ARALYDRAFT_357916	705	234	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	17842945	17844325	-	XM_002866132.1		XP_002866178.1	hypothetical protein		9300567	ARALYDRAFT_918860	741	741	
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	17842966	17844304	-	XP_002866178.1		XM_002866132.1	hypothetical protein		9300567	ARALYDRAFT_918860	699	232	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	18231533	18232801	+	XM_002864476.1		XP_002864522.1	hypothetical protein		9300598	ARALYDRAFT_495859	845	845	
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	18231548	18232595	+	XP_002864522.1		XM_002864476.1	hypothetical protein		9300598	ARALYDRAFT_495859	624	207	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	18593062	18594977	-	XM_002866219.1		XP_002866265.1	ATEXO70B1		9300651	ARALYDRAFT_919039	1916	1916	
CDS		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	18593082	18594956	-	XP_002866265.1		XM_002866219.1	ATEXO70B1		9300651	ARALYDRAFT_919039	1875	624	
mRNA		GCF_000004255.1	Primary Assembly	unplaced scaffold		NW_003302548.1	18931363	18936583	+	XM_002864561.1		XP_002864607.1	predicted protein		9300683	ARALYDRAFT_685573	4092	4092	partial
