# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	5637830	5638273	+	NP_197216.1		NM_121720.1	Cysteine proteinases superfamily protein		831578	AT5G17140	339	112	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	5924372	5927041	+	NM_121796.4		NP_197292.1	microfibrillar-associated protein-like protein		831658	AT5G17900	2161	2161	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	5925144	5926690	+	NP_197292.1		NM_121796.4	microfibrillar-associated protein-like protein		831658	AT5G17900	1308	435	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	6174972	6178401	+	NM_121863.4		NP_568364.1	tonneau 2 (TON2)	FASS	831976	AT5G18580	1812	1812	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	6175154	6178214	+	NP_568364.1		NM_121863.4	tonneau 2 (TON2)	FASS	831976	AT5G18580	1443	480	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	6515092	6516697	-	NM_121939.3		NP_197435.2	hypothetical protein		832054	AT5G19340	1606	1606	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	6515371	6516162	-	NP_197435.2		NM_121939.3	hypothetical protein		832054	AT5G19340	792	263	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	6576510	6578508	-	NM_121954.3		NP_197450.2	Histone superfamily protein		832069	AT5G19490	1289	1289	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	6576769	6578273	-	NP_197450.2		NM_121954.3	Histone superfamily protein		832069	AT5G19490	795	264	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	6715965	6717110	-	NM_121993.4		NP_197487.1	transmembrane epididymal protein (DUF716)		832108	AT5G19870	1146	1146	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	6716182	6717012	-	NP_197487.1		NM_121993.4	transmembrane epididymal protein (DUF716)		832108	AT5G19870	831	276	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	6739624	6740957	+	NM_122001.3		NP_197494.1	Plastid-lipid associated protein PAP / fibrillin family protein		832116	AT5G19940	1085	1085	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	6739693	6740661	+	NP_197494.1		NM_122001.3	Plastid-lipid associated protein PAP / fibrillin family protein		832116	AT5G19940	720	239	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	6947789	6952038	+	NM_122061.4		NP_197554.2	BREVIS RADIX-like 4	BRXL4	832176	AT5G20540	1587	1587	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	6947943	6951760	+	NP_197554.2		NM_122061.4	BREVIS RADIX-like 4	BRXL4	832176	AT5G20540	1155	384	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	7002453	7004775	+	NM_122076.3		NP_197569.2	Leucine-rich repeat protein kinase family protein	PRK6	832192	AT5G20690	2204	2204	partial
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	7002453	7004551	+	NP_197569.2		NM_122076.3	Leucine-rich repeat protein kinase family protein	PRK6	832192	AT5G20690	1980	659	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	7303506	7305870	-	NM_122127.3		NP_568412.1	DNAJ homologue 2	J2	832267	AT5G22060	1754	1754	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	7303798	7305668	-	NP_568412.1		NM_122127.3	DNAJ homologue 2	J2	832267	AT5G22060	1260	419	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	7408759	7410102	-	NM_122143.3		NP_197630.1	NAC domain containing protein 90	NAC090	832299	AT5G22380	937	937	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	7408924	7410038	-	NP_197630.1		NM_122143.3	NAC domain containing protein 90	NAC090	832299	AT5G22380	708	235	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	7495455	7496990	-	NM_122163.3		NP_197649.2	WRKY DNA-binding protein 38	WRKY38	832320	AT5G22570	1306	1306	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	7495608	7496707	-	NP_197649.2		NM_122163.3	WRKY DNA-binding protein 38	WRKY38	832320	AT5G22570	870	289	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	7538192	7539685	-	NM_122173.1		NP_197659.1	F-box/RNI-like/FBD-like domains-containing protein		832330	AT5G22670	1332	1332	partial
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	7538192	7539685	-	NP_197659.1		NM_122173.1	F-box/RNI-like/FBD-like domains-containing protein		832330	AT5G22670	1332	443	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	7850444	7852534	+	NM_122237.4		NP_197722.1	Fe superoxide dismutase 3	FSD3	832395	AT5G23310	1265	1265	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	7850624	7852241	+	NP_197722.1		NM_122237.4	Fe superoxide dismutase 3	FSD3	832395	AT5G23310	792	263	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	7856039	7858319	+	NM_122240.4		NP_197725.1	RNI-like superfamily protein		832398	AT5G23340	1829	1829	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	7856314	7857983	+	NP_197725.1		NM_122240.4	RNI-like superfamily protein		832398	AT5G23340	1218	405	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	7928993	7931793	-	NM_122259.3		NP_197743.1	smr (Small MutS Related) domain-containing protein		832417	AT5G23520	2157	2157	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	7929351	7931793	-	NM_001343814.1		NP_001330345.1	smr (Small MutS Related) domain-containing protein		832417	AT5G23520	1948	1948	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	7929591	7931296	-	NP_001330345.1		NM_001343814.1	smr (Small MutS Related) domain-containing protein		832417	AT5G23520	1308	435	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	7929591	7931296	-	NP_197743.1		NM_122259.3	smr (Small MutS Related) domain-containing protein		832417	AT5G23520	1308	435	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	8074441	8076193	-	NM_122298.2		NP_197781.1	Mitochondrial transcription termination factor family protein		832458	AT5G23930	1753	1753	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	8074625	8075998	-	NP_197781.1		NM_122298.2	Mitochondrial transcription termination factor family protein		832458	AT5G23930	1374	457	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	8164319	8167776	-	NM_122319.4		NP_197802.2	squalene monooxygenase 2	SQP2	832479	AT5G24140	1886	1886	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	8164547	8167675	-	NP_197802.2		NM_122319.4	squalene monooxygenase 2	SQP2	832479	AT5G24140	1557	518	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	8251378	8262154	-	NM_122334.3		NP_197816.3	gamma-irradiation and mitomycin c induced 1	GMI1	832495	AT5G24280	4826	4826	partial
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	8251378	8261401	-	NP_197816.3		NM_122334.3	gamma-irradiation and mitomycin c induced 1	GMI1	832495	AT5G24280	4797	1598	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	8512042	8513218	+	NM_122388.4		NP_568456.1	transmembrane protein, putative (Protein of unknown function, DUF599)		832548	AT5G24790	929	929	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	8512076	8513064	+	NP_568456.1		NM_122388.4	transmembrane protein, putative (Protein of unknown function, DUF599)		832548	AT5G24790	741	246	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	9085247	9087585	-	NM_122502.3		NP_197973.2	Protein phosphatase 2C family protein		832670	AT5G26010	1474	1474	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	9085512	9087372	-	NP_197973.2		NM_122502.3	Protein phosphatase 2C family protein		832670	AT5G26010	996	331	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	9291839	9294860	+	NM_203107.3		NP_974836.1	organic solute transporter ostalpha protein (DUF300)		832714	AT5G26740	2158	2158	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	9291839	9294860	+	NM_180540.3		NP_850871.1	organic solute transporter ostalpha protein (DUF300)		832714	AT5G26740	2098	2098	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	9291935	9294598	+	NM_001085156.2		NP_001078625.1	organic solute transporter ostalpha protein (DUF300)		832714	AT5G26740	1879	1879	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	9292436	9294407	+	NP_001078625.1		NM_001085156.2	organic solute transporter ostalpha protein (DUF300)		832714	AT5G26740	1269	422	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	9292436	9294407	+	NP_850871.1		NM_180540.3	organic solute transporter ostalpha protein (DUF300)		832714	AT5G26740	1269	422	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	9292436	9294407	+	NP_974836.1		NM_203107.3	organic solute transporter ostalpha protein (DUF300)		832714	AT5G26740	1269	422	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	9305479	9308440	+	NM_180543.3		NP_850874.1	Glutamyl/glutaminyl-tRNA synthetase, class Ic		832718	AT5G26710	2547	2547	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	9305673	9308247	+	NP_850874.1		NM_180543.3	Glutamyl/glutaminyl-tRNA synthetase, class Ic		832718	AT5G26710	2160	719	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	9479424	9480200	+	NM_122575.3		NP_198045.1	GATA transcription factor 23	GATA23	832751	AT5G26930	670	670	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	9479592	9480061	+	NP_198045.1		NM_122575.3	GATA transcription factor 23	GATA23	832751	AT5G26930	363	120	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	9648508	9654426	+	NM_122617.2		NP_568493.1	Major facilitator superfamily protein	SFP1	832794	AT5G27350	2125	2125	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	9648958	9654176	+	NP_568493.1		NM_122617.2	Major facilitator superfamily protein	SFP1	832794	AT5G27350	1425	474	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	9656999	9662651	+	NM_122618.3		NP_568494.1	Major facilitator superfamily protein	SFP2	832795	AT5G27360	1783	1783	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	9657119	9662425	+	NP_568494.1		NM_122618.3	Major facilitator superfamily protein	SFP2	832795	AT5G27360	1437	478	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	9793745	9799149	-	NM_001344028.1		NP_001330796.1	RECQ helicase SIM	RECQSIM	832830	AT5G27680	3487	3487	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	9793745	9799149	-	NM_122650.5		NP_568499.1	RECQ helicase SIM	RECQSIM	832830	AT5G27680	3492	3492	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	9793745	9799149	-	NM_001344027.1		NP_001330792.1	RECQ helicase SIM	RECQSIM	832830	AT5G27680	3588	3588	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	9793749	9799144	-	NM_001344029.1		NP_001330794.1	RECQ helicase SIM	RECQSIM	832830	AT5G27680	3382	3382	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	9794244	9798637	-	NP_001330794.1		NM_001344029.1	RECQ helicase SIM	RECQSIM	832830	AT5G27680	2577	858	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	9794244	9798637	-	NP_001330796.1		NM_001344028.1	RECQ helicase SIM	RECQSIM	832830	AT5G27680	2577	858	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	9794244	9798637	-	NP_001330792.1		NM_001344027.1	RECQ helicase SIM	RECQSIM	832830	AT5G27680	2577	858	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	9794244	9798637	-	NP_568499.1		NM_122650.5	RECQ helicase SIM	RECQSIM	832830	AT5G27680	2577	858	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	9828237	9830259	+	NM_122657.4		NP_198127.1	F-box/FBD-like domains containing protein		832837	AT5G27750	1750	1750	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	9828430	9829981	+	NP_198127.1		NM_122657.4	F-box/FBD-like domains containing protein		832837	AT5G27750	1380	459	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	9859801	9861129	+	NM_122664.4		NP_198134.1	Ribosomal L18p/L5e family protein		832844	AT5G27820	701	701	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	9860584	9860928	+	NP_198134.1		NM_122664.4	Ribosomal L18p/L5e family protein		832844	AT5G27820	345	114	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	10029632	10032962	-	NM_001344055.1		NP_001330587.1	L-cysteine desulfhydrase 1	DES1	832873	AT5G28030	2029	2029	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	10029632	10032678	-	NM_001344054.1		NP_001330588.1	L-cysteine desulfhydrase 1	DES1	832873	AT5G28030	2127	2127	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	10029666	10032747	-	NM_203114.2		NP_974843.1	L-cysteine desulfhydrase 1	DES1	832873	AT5G28030	2143	2143	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	10030335	10032441	-	NM_122686.2		NP_198155.1	L-cysteine desulfhydrase 1	DES1	832873	AT5G28030	1286	1286	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	10030493	10032285	-	NP_001330587.1		NM_001344055.1	L-cysteine desulfhydrase 1	DES1	832873	AT5G28030	972	323	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	10030493	10032285	-	NP_001330588.1		NM_001344054.1	L-cysteine desulfhydrase 1	DES1	832873	AT5G28030	972	323	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	10030493	10032285	-	NP_198155.1		NM_122686.2	L-cysteine desulfhydrase 1	DES1	832873	AT5G28030	972	323	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	10030493	10032285	-	NP_974843.1		NM_203114.2	L-cysteine desulfhydrase 1	DES1	832873	AT5G28030	972	323	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	10722695	10725008	+	NM_001344081.1		NP_001331394.1	carboxylate clamp-TPR protein (DUF1685)		832976	AT5G28690	1637	1637	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	10722695	10724302	+	NM_122752.4		NP_198221.1	carboxylate clamp-TPR protein (DUF1685)		832976	AT5G28690	1517	1517	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	10722724	10724601	+	NM_001344082.1		NP_001331393.1	carboxylate clamp-TPR protein (DUF1685)		832976	AT5G28690	1191	1191	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	10723033	10723702	+	NP_001331393.1		NM_001344082.1	carboxylate clamp-TPR protein (DUF1685)		832976	AT5G28690	579	192	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	10723033	10723702	+	NP_001331394.1		NM_001344081.1	carboxylate clamp-TPR protein (DUF1685)		832976	AT5G28690	579	192	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	10723033	10723702	+	NP_198221.1		NM_122752.4	carboxylate clamp-TPR protein (DUF1685)		832976	AT5G28690	579	192	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	12588741	12591748	+	NM_122856.3		NP_198317.1	Glucose-6-phosphate/phosphate translocator-like protein	CUE1	833308	AT5G33320	1776	1776	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	12588950	12591408	+	NP_198317.1		NM_122856.3	Glucose-6-phosphate/phosphate translocator-like protein	CUE1	833308	AT5G33320	1227	408	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	13358370	13359336	+	NM_122900.2		NP_198359.1	hypothetical protein		833460	AT5G35090	967	967	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	13358536	13359015	+	NP_198359.1		NM_122900.2	hypothetical protein		833460	AT5G35090	480	159	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	13434151	13435372	+	NM_001344099.1		NP_001331126.1	proline-rich extensin-like family protein	EXT13	833473	AT5G35190	1222	1222	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	13434163	13435167	+	NP_001331126.1		NM_001344099.1	proline-rich extensin-like family protein	EXT13	833473	AT5G35190	1005	334	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	13434181	13435424	+	NM_122910.2		NP_198369.1	proline-rich extensin-like family protein	EXT13	833473	AT5G35190	1244	1244	partial
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	13434181	13435167	+	NP_198369.1		NM_122910.2	proline-rich extensin-like family protein	EXT13	833473	AT5G35190	987	328	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	13588433	13591271	-	NM_122928.3		NP_198387.2	S-locus lectin protein kinase family protein		833498	AT5G35370	2839	2839	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	13588564	13591182	-	NP_198387.2		NM_122928.3	S-locus lectin protein kinase family protein		833498	AT5G35370	2619	872	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	13634399	13638375	+	NM_122932.5		NP_198391.1	Protein kinase superfamily protein	SOS2	833502	AT5G35410	1890	1890	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	13634933	13638062	+	NP_198391.1		NM_122932.5	Protein kinase superfamily protein	SOS2	833502	AT5G35410	1341	446	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	13761823	13764106	+	NM_001344111.1		NP_001330708.1	Protein kinase superfamily protein		833523	AT5G35580	1897	1897	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	13761944	13763851	+	NP_001330708.1		NM_001344111.1	Protein kinase superfamily protein		833523	AT5G35580	1521	506	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	13864646	13868362	-	NM_122960.5		NP_198419.2	zinc metalloproteinase-like protein		833542	AT5G35690	2438	2438	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	13865027	13868117	-	NP_198419.2		NM_122960.5	zinc metalloproteinase-like protein		833542	AT5G35690	1812	603	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	14282059	14284684	+	NM_123016.2		NP_198474.1	Protein phosphatase 2C family protein	PP2C74	833622	AT5G36250	2186	2186	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	14282590	14284376	+	NP_198474.1		NM_123016.2	Protein phosphatase 2C family protein	PP2C74	833622	AT5G36250	1347	448	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	14881416	14883994	+	NM_001344203.1		NP_001329991.1	TPX2 (targeting protein for Xklp2) protein family		2746163	AT5G37478	1093	1093	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	14881416	14883994	+	NM_203128.6		NP_974857.5	TPX2 (targeting protein for Xklp2) protein family		2746163	AT5G37478	876	876	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	14881416	14883992	+	NM_001344205.1		NP_001329992.1	TPX2 (targeting protein for Xklp2) protein family		2746163	AT5G37478	814	814	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	14881560	14883799	+	NP_974857.5		NM_203128.6	TPX2 (targeting protein for Xklp2) protein family		2746163	AT5G37478	537	178	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	14881560	14883799	+	NP_001329992.1		NM_001344205.1	TPX2 (targeting protein for Xklp2) protein family		2746163	AT5G37478	477	158	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	14881876	14883799	+	NP_001329991.1		NM_001344203.1	TPX2 (targeting protein for Xklp2) protein family		2746163	AT5G37478	438	145	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	15404622	15407745	+	NM_123208.2		NP_198663.1	Rad23 UV excision repair protein family	RAD23D	833835	AT5G38470	1480	1480	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	15404720	15407500	+	NP_198663.1		NM_123208.2	Rad23 UV excision repair protein family	RAD23D	833835	AT5G38470	1137	378	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	15508196	15510424	-	NM_001344263.1		NP_001332268.1	ribosomal RNA-processing 7 protein		833863	AT5G38720	1273	1273	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	15508244	15510713	-	NM_123233.4		NP_198688.2	ribosomal RNA-processing 7 protein		833863	AT5G38720	1335	1335	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	15508244	15510713	-	NM_001344264.1		NP_001332269.1	ribosomal RNA-processing 7 protein		833863	AT5G38720	1356	1356	
CDS		GCF_000001735.3	Primary Assembly	chromosome	5	NC_003076.8	15508417	15510472	-	NP_198688.2		NM_123233.4	ribosomal RNA-processing 7 protein		833863	AT5G38720	921	306	
